LandContour,GarageYrBlt,FullBath,1stFlrSF,BsmtFinSF1,TotRmsAbvGrd,ExterQual,OpenPorchSF,Heating,Condition2,OverallQual,GarageCars,KitchenQual,KitchenAbvGr,GrLivArea,2ndFlrSF,CentralAir,BsmtQual,TotalBsmtSF,Fireplaces,SalePrice
Lvl,2004.0,2,551,239,4,Gd,60,GasA,Norm,7,2,Gd,1,1102,551,Y,Gd,551,0,148800
HLS,2007.0,2,1419,945,7,Gd,0,GasA,Norm,8,2,Gd,1,1419,0,Y,Gd,1419,1,392000
Lvl,2005.0,2,1362,20,6,Gd,28,GasA,Norm,6,2,Gd,1,1362,0,Y,Gd,1362,1,194700
Lvl,2004.0,1,848,697,3,Gd,0,GasA,Norm,6,2,Gd,1,848,0,Y,Gd,848,1,141000
Lvl,1994.0,3,2444,1455,10,Ex,50,GasA,Norm,10,3,Ex,1,4316,1872,Y,Ex,2444,2,755000
Lvl,1989.0,2,1238,965,9,Gd,27,GasA,Norm,7,2,Gd,1,2519,1281,Y,Gd,1210,2,335000
Lvl,1968.0,1,1073,0,4,TA,0,GasA,Norm,5,1,TA,1,1073,0,Y,TA,1073,0,108480
Lvl,1995.0,1,1067,0,5,TA,0,GasA,Norm,5,2,TA,1,1539,472,Y,TA,927,0,141500
Lvl,1987.0,2,1137,980,5,TA,0,GasA,Norm,6,2,Gd,1,1137,0,Y,Gd,1112,1,176000
Lvl,1921.0,1,616,616,4,TA,0,GasA,Norm,5,1,TA,1,616,0,Y,TA,616,0,89000
Lvl,1952.0,1,1148,210,6,TA,0,GasA,Norm,5,1,TA,1,1148,0,Y,Ex,980,0,123500
Lvl,1973.0,1,894,553,5,TA,144,GasA,Norm,5,1,TA,1,894,0,Y,TA,894,1,138500
Lvl,2004.0,2,1391,16,5,Gd,158,GasA,Norm,7,2,Gd,1,1391,0,Y,Gd,1391,0,196000
Lvl,2002.0,2,1800,1274,7,Gd,78,GasA,Norm,8,3,Gd,1,1800,0,Y,Ex,1800,1,312500
Lvl,1969.0,1,1164,0,6,TA,0,GasA,Norm,7,2,TA,1,1164,0,Y,TA,1164,0,140000
Lvl,2006.0,2,1264,0,10,Ex,100,GasA,Norm,8,3,Ex,1,2576,1312,Y,Ex,1234,1,361919
Lvl,1999.0,2,1032,0,8,TA,0,GasA,Norm,5,2,Gd,2,1812,780,Y,Gd,360,1,140000
Lvl,2004.0,2,1484,712,7,Gd,35,GasA,Norm,7,2,Gd,1,1484,0,Y,Gd,1473,0,213000
Lvl,,2,372,0,7,Fa,0,GasA,Norm,4,0,Fa,2,1092,720,N,,0,0,55000
Low,1971.0,2,1824,1219,5,TA,48,GasA,Norm,7,2,Gd,1,1824,0,Y,Gd,1643,2,302000
Lvl,2006.0,2,1324,863,6,Gd,38,GasA,Norm,8,2,Gd,1,1324,0,Y,Gd,1324,1,254000
Lvl,2007.0,2,728,0,8,Gd,24,GasA,Norm,7,2,Gd,1,1456,728,Y,Gd,728,1,179540
Lvl,1966.0,1,904,0,6,TA,0,GasA,Norm,5,1,TA,1,904,0,Y,TA,876,0,109900
Lvl,,1,729,0,5,Gd,0,GasA,Norm,3,0,TA,1,729,0,Y,TA,270,0,52000
HLS,1964.0,1,859,0,7,TA,0,GasA,Norm,4,1,TA,1,1178,319,Y,TA,859,0,102776
HLS,1988.0,2,1228,767,5,Gd,120,GasA,Norm,8,2,Gd,1,1228,0,Y,Gd,1228,1,189000
Lvl,1970.0,1,960,789,6,TA,288,GasW,Norm,4,2,TA,1,960,0,N,TA,960,0,129000
Lvl,1976.0,2,725,533,6,Gd,44,GasA,Norm,6,2,Gd,1,1479,754,Y,TA,725,0,130500
Lvl,1974.0,2,1350,0,7,TA,0,GasA,Norm,6,2,TA,1,1350,0,Y,Gd,1064,1,165000
Bnk,1996.0,1,1576,0,8,TA,48,GasA,Norm,7,2,TA,1,2554,978,Y,TA,718,0,159500
Lvl,1973.0,1,1178,1084,5,TA,0,GasA,Norm,5,2,Gd,1,1178,0,Y,Gd,1176,1,157000
Lvl,1993.0,2,1325,1173,9,Gd,154,GasA,Norm,7,3,Gd,1,2418,1093,Y,Gd,1311,1,341000
Lvl,1969.0,1,971,523,5,TA,0,GasA,Norm,5,1,TA,1,971,0,Y,Gd,971,1,128500
Low,1985.0,2,1742,1148,5,Gd,28,GasA,Norm,8,2,Gd,1,1742,0,Y,Gd,1742,1,275000
Lvl,2004.0,1,848,662,3,Gd,0,GasA,Norm,6,2,Gd,1,848,0,Y,Gd,848,0,143000
Lvl,1994.0,1,864,191,5,TA,0,GasA,Norm,4,2,TA,1,864,0,Y,TA,864,0,124500
Lvl,1958.0,2,997,0,7,TA,0,GasA,Norm,4,1,TA,1,1470,473,Y,TA,941,0,135000
Lvl,2007.0,2,1698,1234,8,Ex,64,GasA,Norm,9,3,Ex,1,1698,0,Y,Ex,1698,1,320000
Lvl,1989.0,1,864,375,5,TA,0,GasA,Norm,4,2,Gd,1,864,0,Y,TA,864,0,120500
Lvl,1988.0,2,1680,808,5,Gd,44,GasA,Norm,6,2,Gd,1,1680,0,Y,Gd,880,1,222000
Lvl,2007.0,2,1232,724,6,Gd,0,GasA,Norm,7,2,Gd,1,1232,0,Y,Gd,1232,0,194500
Lvl,1968.0,2,1776,0,9,TA,25,GasA,Norm,5,3,TA,2,1776,0,Y,TA,1584,0,110000
Lvl,1962.0,1,848,152,5,TA,23,GasA,Norm,4,2,TA,1,1208,0,Y,TA,780,0,103000
Lvl,1995.0,2,1616,1180,5,Gd,152,GasA,Norm,8,2,Gd,1,1616,0,Y,Gd,1595,1,236500
Lvl,2003.0,2,1146,786,6,Gd,22,GasA,Norm,7,2,Gd,1,1146,0,Y,Ex,868,1,187500
Lvl,1998.0,2,1153,252,8,Gd,84,GasA,Norm,7,2,Gd,1,2031,878,Y,Gd,1153,1,222500
Lvl,1961.0,1,1144,594,6,TA,0,GasA,Norm,5,1,TA,1,1144,0,Y,TA,864,1,131400
Lvl,1968.0,1,948,0,6,TA,0,GasA,Norm,5,1,TA,1,948,0,Y,TA,948,0,108000
Lvl,1914.0,1,880,390,6,TA,341,GasW,Norm,7,2,TA,1,1768,888,N,Gd,880,2,163000
Lvl,1949.0,2,1040,0,6,TA,0,GasA,Norm,3,2,TA,2,1040,0,N,,0,0,93500
HLS,2005.0,2,901,0,8,Gd,116,GasA,Norm,8,3,Gd,1,1801,900,Y,Gd,893,1,239900
Lvl,,3,1200,1200,5,TA,0,GasA,Norm,5,0,TA,1,1200,0,Y,Gd,1200,0,179000
Lvl,2004.0,2,864,0,7,Gd,56,GasA,Norm,7,2,Gd,1,1728,864,Y,Gd,864,0,190000
Lvl,1910.0,2,768,0,7,TA,0,GasA,Norm,5,2,TA,1,1432,664,Y,Fa,264,0,132000
Lvl,1962.0,1,912,832,5,TA,0,GasA,Norm,6,1,Gd,1,912,0,Y,TA,912,0,142000
Lvl,2000.0,2,1349,0,6,TA,55,GasA,Norm,7,2,TA,1,1349,0,Y,Gd,1349,0,179000
Lvl,1997.0,2,1464,444,6,TA,0,GasA,Norm,5,2,TA,1,1464,0,Y,Gd,520,1,175000
HLS,1993.0,2,1337,733,5,Gd,0,GasA,Norm,8,2,Gd,1,1337,0,Y,Gd,1337,1,180000
Lvl,1994.0,3,1175,575,11,Ex,204,GasA,Norm,8,2,Gd,1,2715,1540,Y,TA,1142,2,299800
Lvl,2000.0,2,980,300,8,Gd,54,GasA,Norm,7,2,Gd,1,2256,1276,Y,Gd,952,1,236000
Lvl,1950.0,1,1320,0,8,Gd,0,GasW,Norm,7,4,Gd,1,2640,1320,N,TA,1240,1,265979
Lvl,1996.0,2,1720,919,7,Gd,56,GasA,Norm,7,2,Gd,1,1720,0,Y,Gd,1720,1,260400
Lvl,1945.0,2,1088,0,9,TA,0,Wall,Norm,4,1,TA,1,1529,441,N,,0,0,98000
Lvl,,1,792,0,7,TA,160,GasA,Norm,4,0,TA,1,1140,348,Y,TA,576,0,96500
Lvl,2003.0,2,660,0,6,Gd,48,GasA,Norm,7,2,Gd,1,1320,660,Y,Gd,660,0,162000
Lvl,1997.0,2,1494,1200,6,TA,27,GasA,Norm,6,2,Gd,1,1494,0,Y,Gd,1479,0,217000
Lvl,2005.0,2,1038,0,8,Gd,52,GasA,Norm,8,3,Ex,1,2098,1060,Y,Gd,1030,1,275500
Lvl,1969.0,1,1026,439,5,TA,48,GasA,Norm,6,2,Gd,1,1026,0,Y,TA,1026,0,156000
Lvl,1999.0,2,742,381,6,TA,24,GasA,Norm,6,2,TA,1,1471,729,Y,Gd,729,0,172500
Lvl,2007.0,2,866,20,7,Gd,105,GasA,Norm,8,2,Gd,1,1768,902,Y,Gd,866,0,212000
Lvl,1978.0,2,672,438,6,TA,0,GasA,Norm,6,2,TA,1,1386,714,Y,TA,672,1,158900
Lvl,1999.0,2,757,549,6,TA,0,GasA,Norm,7,2,TA,1,1501,744,Y,Gd,744,0,179400
Lvl,1995.0,2,1328,56,9,Gd,98,GasA,Norm,8,3,Gd,1,2531,1203,Y,Gd,1318,1,290000
Lvl,2008.0,1,864,612,5,TA,0,GasA,Norm,6,1,TA,1,864,0,Y,TA,864,0,127500
Lvl,1965.0,1,1301,405,5,TA,0,GasA,Norm,5,2,Fa,1,1301,0,Y,TA,1145,0,100000
Lvl,2009.0,2,764,24,7,TA,45,GasA,Norm,7,2,Gd,1,1547,783,Y,Gd,756,0,215200
Lvl,1999.0,2,1268,1163,8,Gd,128,GasA,Norm,8,3,Gd,1,2365,1097,Y,Gd,1252,1,337000
Lvl,1995.0,1,1494,437,6,Gd,30,GasA,Norm,8,2,Ex,1,1494,0,Y,Gd,1494,1,270000
Lvl,2008.0,2,1506,0,6,Gd,174,GasA,Norm,9,2,Ex,1,1506,0,Y,Gd,1498,1,264132
Lvl,1988.0,2,980,394,7,TA,66,GasA,Norm,7,2,TA,1,1714,734,Y,Gd,980,1,196500
Lvl,1989.0,2,983,660,7,TA,0,GasA,Norm,6,1,TA,1,1750,767,Y,Gd,983,0,160000
Lvl,2004.0,2,1836,24,8,Gd,33,GasA,Norm,7,2,Gd,1,1836,0,Y,Gd,1860,1,216837
HLS,2003.0,3,1690,1416,12,Ex,36,GasA,Norm,8,3,Ex,1,3279,1589,Y,Gd,1650,1,538000
Lvl,1983.0,1,858,685,5,TA,0,GasA,Norm,5,2,TA,1,858,0,Y,Gd,858,0,134900
Lvl,1951.0,1,1220,836,6,TA,0,GasA,Norm,4,2,TA,1,1220,0,Y,Fa,836,0,102000
Lvl,1976.0,1,1117,422,6,TA,0,GasA,Norm,6,2,TA,1,1117,0,Y,TA,1029,1,107000
Lvl,1958.0,1,912,456,5,TA,0,GasA,Norm,5,1,TA,1,912,0,Y,TA,912,0,114500
Lvl,2006.0,2,1973,0,9,Gd,45,GasA,Norm,8,3,Gd,1,1973,0,Y,Gd,1935,1,395000
Lvl,1998.0,2,1204,866,5,TA,247,GasA,Norm,6,2,TA,1,1204,0,Y,Ex,1204,0,162000
Lvl,2005.0,2,1614,20,7,Gd,59,GasA,Norm,7,3,Gd,1,1614,0,Y,Gd,1614,0,221500
Lvl,1974.0,1,894,762,5,TA,0,GasA,Norm,5,2,TA,1,894,0,Y,TA,864,1,142500
Lvl,1977.0,2,2020,0,10,TA,0,GasA,Norm,5,2,TA,2,2020,0,Y,,0,2,144000
Lvl,1977.0,1,1004,975,4,TA,0,GasA,Norm,6,2,TA,1,1004,0,Y,Gd,975,0,135000
Lvl,1995.0,2,1253,0,6,TA,21,GasA,Norm,7,2,TA,1,1253,0,Y,Gd,1237,1,176000
Lvl,1992.0,2,810,387,7,Gd,124,GasA,Norm,6,2,Gd,1,1603,793,Y,Gd,761,0,175900
Lvl,2001.0,2,1430,0,6,Gd,33,GasA,Norm,7,2,Gd,1,1430,0,Y,Gd,1413,0,187100
Lvl,1978.0,1,1110,1097,4,TA,30,GasA,Norm,5,2,Gd,1,1110,0,Y,Gd,1097,1,165500
Lvl,,2,742,0,9,TA,291,GasA,Norm,6,0,TA,1,1484,742,Y,TA,742,1,128000
Lvl,1967.0,2,1342,251,7,TA,0,GasA,Norm,6,2,TA,1,1342,0,Y,TA,1372,1,161500
Lvl,1961.0,2,966,686,7,TA,0,GasA,Norm,5,1,TA,1,1652,686,Y,Fa,686,0,139000
Lvl,2004.0,2,956,656,8,Gd,45,GasA,Norm,7,2,Gd,1,2084,1128,Y,Gd,956,0,233000
Lvl,1954.0,1,901,0,4,TA,0,GasA,Norm,4,1,TA,1,901,0,Y,TA,901,0,107900
Low,1966.0,2,976,568,9,TA,168,GasA,Norm,6,2,Gd,1,2087,1111,Y,TA,832,0,187500
Lvl,2005.0,2,1145,16,5,Gd,16,GasA,Norm,7,2,Gd,1,1145,0,Y,Gd,1145,1,160200
Lvl,1976.0,1,1062,539,5,TA,0,GasA,Norm,6,2,TA,1,1062,0,Y,Gd,1029,2,146800
Lvl,1997.0,2,1127,862,8,Gd,130,GasA,Norm,7,2,TA,1,2013,886,Y,Gd,1117,1,269790
Lvl,2007.0,2,1496,0,7,Gd,130,GasA,Norm,8,2,Gd,1,1496,0,Y,Gd,1496,0,225000
Lvl,1994.0,2,1086,0,7,Gd,46,GasA,Norm,7,2,Gd,1,1895,809,Y,Gd,712,1,194500
Lvl,1980.0,2,888,0,7,TA,50,GasA,Norm,6,2,TA,1,1564,676,Y,Gd,650,1,171000
Lvl,1977.0,1,1285,0,7,TA,0,GasA,Norm,6,2,TA,1,1285,0,Y,TA,660,1,143500
Lvl,1953.0,1,773,570,4,TA,0,GasA,Norm,5,1,TA,1,773,0,Y,TA,773,0,110000
Lvl,2009.0,3,1966,0,11,Ex,78,GasA,Norm,9,3,Ex,1,3140,1174,Y,Ex,1926,2,485000
Lvl,1939.0,1,981,569,7,TA,0,GasA,Norm,5,1,Gd,1,1768,787,Y,Gd,731,2,175000
HLS,1997.0,2,616,462,8,TA,114,GasA,Norm,6,2,Gd,1,1688,1072,Y,Gd,616,0,200000
Lvl,1957.0,1,1196,197,5,TA,0,GasA,Norm,4,2,TA,1,1196,0,Y,TA,1196,0,109900
Lvl,2005.0,2,728,648,7,Gd,18,GasA,Norm,7,2,Gd,1,1456,728,Y,Gd,728,1,189000
Lvl,2009.0,3,1734,0,12,Ex,170,GasA,Norm,9,3,Ex,1,2822,1088,Y,Ex,1734,1,582933
Lvl,1954.0,1,1128,812,5,TA,0,GasA,Norm,5,1,TA,1,1128,0,Y,TA,936,0,118000
Lvl,2008.0,2,1428,0,6,Gd,60,GasA,Norm,7,2,Ex,1,1428,0,Y,Gd,1417,0,227680
Lvl,1967.0,2,980,400,6,TA,0,GasA,Norm,5,1,TA,1,980,0,Y,TA,980,0,135500
Lvl,1923.0,1,1072,1309,6,TA,312,GasA,Norm,5,2,Gd,1,1576,504,Y,TA,1324,1,223500
Lvl,1966.0,1,1086,516,6,TA,0,GasA,Norm,5,2,TA,1,1086,0,Y,TA,1024,1,159950
Lvl,1910.0,2,1075,0,11,TA,156,GasA,Norm,5,2,TA,3,2138,1063,N,TA,849,0,106000
Lvl,1974.0,1,1309,663,5,TA,0,GasA,Norm,6,2,Gd,1,1309,0,Y,TA,1040,1,181000
Lvl,2004.0,1,848,662,4,Gd,0,GasA,Norm,6,2,Gd,1,848,0,Y,Gd,848,1,144500
Bnk,1952.0,1,1044,0,4,Fa,0,GasA,Norm,5,2,Fa,1,1044,0,N,TA,540,0,55993
Lvl,1958.0,1,1442,608,7,TA,0,GasA,Norm,6,1,TA,1,1442,0,Y,TA,1442,0,157900
Lvl,1955.0,1,686,0,7,TA,0,GasW,Norm,5,1,Fa,1,1250,564,Y,TA,686,0,116000
Lvl,1998.0,2,1661,0,6,TA,34,GasA,Norm,7,2,Gd,1,1661,0,Y,Gd,1649,0,224900
Lvl,1954.0,1,1008,486,4,TA,0,GasA,Norm,5,1,TA,1,1008,0,Y,TA,1008,1,137000
Lvl,2002.0,2,1689,1218,7,Gd,59,GasA,Norm,8,3,Gd,1,1689,0,Y,Gd,1568,2,271000
Lvl,1971.0,1,1052,504,6,TA,0,GasA,Norm,6,2,TA,1,1052,0,Y,TA,1010,0,155000
Lvl,2010.0,2,1358,733,6,Gd,35,GasA,Norm,7,2,Gd,1,1358,0,Y,Gd,1358,1,224000
Lvl,2003.0,2,798,0,6,Gd,45,GasA,Norm,7,2,Gd,1,1640,842,Y,Gd,798,0,183000
Bnk,1974.0,1,936,0,4,Fa,32,GasA,Norm,4,2,TA,1,936,0,N,Fa,936,0,93000
Lvl,2003.0,2,847,0,7,Gd,48,GasA,Norm,7,2,Gd,1,1733,886,Y,Gd,847,1,225000
Lvl,1940.0,2,944,0,7,TA,0,GasA,Norm,6,1,TA,1,1489,545,Y,TA,778,1,139500
Lvl,2006.0,2,1489,0,7,Gd,140,GasA,Norm,8,2,Gd,1,1489,0,Y,Gd,1489,1,232600
Lvl,2007.0,2,2084,1636,7,Ex,45,GasA,PosN,10,3,Ex,1,2084,0,Y,Ex,2078,1,385000
Lvl,,1,784,784,5,TA,0,GasA,Norm,5,0,Gd,1,784,0,Y,TA,784,0,109500
Lvl,2001.0,2,1434,20,6,Gd,39,GasA,Norm,7,2,Gd,1,1434,0,Y,Gd,1454,1,189000
Low,1967.0,2,1160,249,7,TA,0,GasA,Norm,5,2,TA,1,2126,966,Y,TA,1013,0,185000
Lvl,2005.0,2,520,0,4,Gd,166,GasA,Norm,7,2,Gd,1,1223,623,Y,Gd,600,0,147400
Lvl,1957.0,1,1392,1040,6,TA,0,GasA,Norm,6,2,TA,1,1392,0,Y,TA,1392,2,166000
Lvl,2005.0,2,520,0,4,TA,166,GasA,Norm,7,2,Gd,1,1200,600,Y,Gd,600,0,151000
Lvl,2003.0,2,941,483,7,Gd,39,GasA,Norm,7,2,Gd,1,1829,888,Y,Gd,941,1,237000
Lvl,1964.0,1,1516,196,6,TA,0,GasA,Norm,6,2,TA,1,1516,0,Y,TA,1516,0,167000
Lvl,1961.0,1,1144,572,6,TA,0,GasA,Norm,5,2,TA,1,1144,0,Y,TA,1144,0,139950
Lvl,1996.0,2,1067,442,4,TA,0,GasA,Norm,4,2,Gd,1,1067,0,Y,Gd,1067,0,128000
Lvl,1948.0,1,1559,338,5,TA,116,GasA,Norm,5,2,TA,1,1559,0,Y,TA,1559,0,153500
Lvl,1973.0,1,483,330,5,TA,0,GasA,Norm,6,1,TA,1,987,504,Y,TA,483,0,100000
Lvl,1999.0,1,1099,0,6,TA,0,GasA,Norm,5,1,Gd,1,1099,0,Y,Gd,1099,0,144000
Lvl,1946.0,1,768,352,6,TA,0,GasA,Norm,5,1,TA,1,1200,432,Y,TA,768,0,130500
Lvl,1934.0,2,810,156,7,TA,0,GasA,Norm,6,1,Fa,1,1482,672,N,TA,672,0,140000
Lvl,1983.0,2,958,0,8,TA,78,GasA,Norm,5,2,Gd,1,1539,581,Y,TA,650,1,157500
Lvl,1966.0,1,1165,312,6,TA,129,GasA,Norm,6,2,TA,1,1165,0,Y,TA,1127,0,174900
Lvl,,2,1800,0,10,TA,0,GasA,Norm,5,0,TA,2,1800,0,N,TA,1800,0,141000
Lvl,1949.0,1,876,0,7,TA,0,GasA,Norm,5,3,TA,1,1416,540,Y,TA,876,1,153900
Lvl,1975.0,2,1701,1390,6,TA,0,GasA,Norm,5,2,TA,1,1701,0,Y,Gd,1390,2,171000
Lvl,1993.0,2,1006,513,7,Gd,72,GasA,Norm,7,2,Gd,1,1775,769,Y,Gd,740,1,213000
Lvl,1972.0,1,864,460,5,TA,0,GasA,Norm,5,1,TA,1,864,0,Y,TA,864,1,133500
Bnk,1908.0,3,1307,0,10,TA,40,GasA,Norm,6,2,TA,1,2358,1051,Y,TA,907,1,240000
Lvl,1976.0,2,1094,0,7,Gd,100,GasA,Norm,6,2,TA,1,1855,761,Y,TA,528,1,187000
Lvl,2003.0,1,848,659,3,Gd,0,GasA,Norm,6,2,Gd,1,848,0,Y,Gd,848,0,131500
Lvl,2003.0,2,1456,0,7,Gd,20,GasA,Norm,8,2,Gd,1,1456,0,Y,Gd,1273,1,215000
Lvl,1941.0,2,918,364,7,TA,0,GasA,Norm,7,1,TA,1,1646,728,Y,TA,918,2,164000
Lvl,1964.0,1,1445,564,7,TA,0,GasA,Norm,6,2,TA,1,1445,0,Y,TA,1127,1,158000
Lvl,1955.0,1,1779,306,6,TA,418,GasA,Norm,5,2,TA,1,1779,0,Y,TA,1763,1,170000
Lvl,1962.0,1,1040,659,6,TA,104,GasA,Norm,5,1,TA,1,1040,0,Y,TA,1040,0,127000
Low,1981.0,1,1026,505,5,TA,0,GasA,Norm,6,2,TA,1,1026,0,Y,Gd,940,0,147000
Lvl,1994.0,2,702,0,6,TA,36,GasA,Norm,6,2,TA,1,1481,779,Y,Gd,702,1,174000
Lvl,1976.0,2,1370,0,6,TA,0,GasA,Norm,7,2,TA,1,1370,0,Y,Gd,1090,1,152000
Lvl,1968.0,2,1512,619,9,TA,65,GasA,Norm,6,2,Gd,1,2654,1142,Y,TA,1054,1,250000
Lvl,1925.0,1,912,0,7,Gd,240,GasA,Norm,7,1,Gd,1,1426,514,Y,TA,912,1,189950
Lvl,1965.0,1,1039,841,6,TA,0,GasA,Norm,5,2,TA,1,1039,0,Y,TA,1039,0,131500
Lvl,1986.0,2,1097,338,6,TA,0,GasA,Norm,6,2,TA,1,1097,0,Y,Gd,1040,0,152000
Lvl,1959.0,1,1148,1148,6,TA,0,GasA,Norm,5,1,TA,1,1148,0,Y,TA,1148,0,132500
Lvl,2008.0,2,1372,0,6,Gd,140,GasA,Norm,7,2,Gd,1,1372,0,Y,Ex,1372,0,250580
Lvl,1973.0,1,1002,828,5,TA,0,GasA,Norm,5,2,TA,1,1002,0,Y,TA,1002,0,148500
HLS,2007.0,2,1646,0,6,Gd,80,GasA,Norm,8,3,Gd,1,1646,0,Y,Gd,1638,1,248900
Lvl,1961.0,1,1120,932,5,TA,0,GasA,Norm,4,2,Fa,1,1120,0,Y,TA,1040,0,129000
Lvl,1979.0,2,1547,0,7,TA,144,GasA,Norm,5,2,TA,1,2320,720,Y,,0,1,169000
Lvl,1993.0,2,1062,750,8,Gd,90,GasA,Norm,7,2,Gd,1,1949,887,Y,Gd,1050,1,236000
Lvl,1962.0,1,894,0,5,TA,0,GasA,Norm,5,1,TA,1,894,0,N,TA,894,0,109500
Lvl,1998.0,2,804,505,7,TA,77,GasA,Norm,6,2,Gd,1,1682,878,Y,Gd,804,0,200500
Lvl,1953.0,1,910,0,5,Gd,0,GasA,Norm,5,2,Gd,1,910,0,Y,TA,105,0,116000
Lvl,1949.0,1,1036,375,6,Gd,28,GasA,Norm,5,1,TA,1,1268,0,Y,TA,832,1,133000
Lvl,1941.0,1,676,0,5,TA,0,GasA,Norm,5,1,TA,1,1131,455,Y,TA,676,0,66500
Lvl,2007.0,2,1184,64,11,Gd,364,GasA,Norm,8,2,Ex,1,2610,1426,Y,Gd,1184,1,303477
HLS,1963.0,1,1040,633,5,TA,0,GasA,Norm,4,2,TA,1,1040,0,Y,TA,1064,0,132250
Lvl,2004.0,2,1462,1170,10,Gd,0,GasA,Norm,9,3,Ex,1,2224,762,Y,Ex,1462,1,350000
Lvl,1987.0,1,1155,899,6,TA,0,GasA,Norm,5,2,Gd,1,1155,0,Y,TA,1109,0,148000
Lvl,1978.0,1,864,646,6,Gd,0,GasA,Norm,5,1,TA,1,864,0,Y,TA,864,0,136500
Lvl,2005.0,1,1090,980,5,TA,49,GasA,Norm,5,2,TA,1,1090,0,Y,Ex,1090,0,157000
Lvl,1990.0,2,1187,902,7,Gd,36,GasA,Norm,7,2,Gd,1,1717,530,Y,Gd,1156,1,187500
Lvl,1993.0,2,808,0,7,TA,40,GasA,Norm,6,2,TA,1,1593,785,Y,Gd,808,1,178000
Bnk,1997.0,1,954,0,10,Gd,188,GasA,Norm,4,1,TA,1,2230,795,N,TA,795,0,118500
Lvl,1967.0,1,892,432,5,TA,0,GasA,Norm,5,1,TA,1,892,0,Y,TA,892,0,100000
Lvl,1999.0,2,1709,1238,5,Gd,65,GasA,Norm,9,2,Gd,1,1709,0,Y,Ex,1698,1,328900
Lvl,2005.0,2,1712,528,8,TA,54,GasA,Norm,5,2,TA,2,1712,0,Y,TA,1626,0,145000
Lvl,1955.0,1,872,0,8,TA,0,GasA,Norm,5,1,TA,1,1393,521,Y,TA,816,0,135500
Lvl,1970.0,2,2217,351,8,Gd,207,GasA,Norm,8,2,Gd,1,2217,0,Y,TA,2217,1,268000
Lvl,1953.0,1,1505,1024,6,TA,0,GasA,Norm,6,2,TA,1,1505,0,Y,TA,1505,1,149500
Lvl,2003.0,1,672,0,6,TA,0,GasA,Norm,5,2,TA,1,924,252,Y,TA,672,1,122900
Lvl,1978.0,2,918,226,7,TA,0,GasA,Norm,6,2,TA,1,1683,765,Y,TA,918,1,172500
Lvl,1963.0,1,1068,663,6,TA,0,GasA,Norm,6,1,TA,1,1068,0,Y,TA,1059,0,154500
Lvl,1954.0,1,1383,1064,6,TA,116,GasA,Norm,5,1,TA,1,1383,0,Y,Gd,1383,1,165000
Bnk,1979.0,2,1535,0,8,TA,0,GasA,Norm,5,2,TA,2,1535,0,Y,,0,0,118858
Lvl,1963.0,1,983,400,8,TA,50,GasA,Norm,6,2,TA,1,1796,813,Y,TA,780,1,140000
Lvl,1936.0,1,951,285,6,TA,28,GasA,Norm,4,1,TA,1,951,0,N,TA,951,0,106500
Lvl,1979.0,2,1120,0,12,TA,0,GasA,Norm,5,2,TA,2,2240,1120,Y,,0,0,142953
Lvl,2009.0,2,2364,2188,11,Ex,67,GasA,Norm,9,3,Ex,1,2364,0,Y,Ex,2330,2,611657
Lvl,1961.0,1,1236,465,6,TA,0,GasA,Norm,5,1,TA,1,1236,0,Y,TA,912,1,135000
Lvl,1979.0,1,858,322,4,TA,0,GasA,Norm,4,1,TA,1,858,0,Y,TA,858,0,110000
Lvl,1968.0,1,1306,860,5,TA,0,GasA,Norm,5,1,TA,1,1306,0,Y,TA,992,0,153000
Lvl,2003.0,2,807,0,8,Gd,75,GasA,Norm,7,2,Gd,1,1509,702,Y,Gd,783,1,180000
HLS,2006.0,2,1670,0,7,Gd,60,GasA,Norm,7,3,Gd,1,1670,0,Y,Gd,1670,1,240000
Lvl,1967.0,1,902,599,6,TA,0,GasA,Norm,5,1,TA,1,902,0,Y,TA,876,0,125500
Lvl,1954.0,1,1063,354,6,TA,0,GasA,Norm,5,1,TA,1,1063,0,Y,TA,1056,0,128000
Lvl,2006.0,2,1636,63,8,Gd,60,GasA,Norm,8,3,Gd,1,1636,0,Y,Gd,1623,1,255000
Lvl,1936.0,1,1020,223,6,Gd,0,GasA,Norm,7,1,Gd,1,2057,1037,Y,Gd,1017,1,250000
Low,1983.0,1,902,301,5,TA,0,GasA,Norm,5,2,TA,1,902,0,Y,Gd,864,0,131000
Lvl,2005.0,2,742,0,8,Gd,24,GasA,Norm,6,2,Gd,1,1484,742,Y,Gd,742,1,174000
Lvl,1960.0,2,1105,443,12,TA,0,GasA,Norm,5,2,TA,2,2274,1169,Y,TA,1105,0,154300
Lvl,1978.0,1,1268,196,5,TA,0,GasA,Norm,5,1,Gd,1,1268,0,Y,Gd,1268,0,143500
Lvl,1925.0,1,1015,489,6,TA,0,GasA,Norm,5,1,TA,1,1015,0,N,TA,768,0,88000
HLS,1949.0,2,1001,284,8,TA,0,GasA,Norm,5,3,TA,2,2002,1001,N,TA,1001,0,145000
Lvl,2009.0,2,612,294,4,Gd,234,GasA,Norm,6,2,Gd,1,1224,612,Y,Gd,612,0,173733
Lvl,1970.0,1,546,0,6,TA,0,GasA,Norm,4,1,TA,1,1092,546,Y,TA,546,0,75000
Lvl,1958.0,0,480,50,4,TA,0,GasA,Norm,2,1,TA,1,480,0,N,TA,480,0,35311
